Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Urban_or_Rural_Area,Incident Reports,Environmental Impact,Public Transport Usage,Road condition,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather,Roadwork and Construction Activity,Cities
33478,33.10389878,1.830897232,82.93585431,78.48205508,Urban,6,121.7478891,29.43374005,Dry,85.35983469,49.42418634,125,Foggy,Yes,Centennial Park
44019,49.58898626,2.130947352,77.48082742,81.79458263,Urban,7,135.3073133,50.70949891,Dry,82.77781547,45.53367895,148,Foggy,Ongoing,Goldthwaite
12182,45.04612893,2.118518326,47.91593422,48.38528105,Urban,3,140.0029062,63.19719193,Dry,72.03560638,58.50790224,170,Snowy,Ongoing,Steeleville
20920,63.16200942,1.285741957,75.87200512,86.8523031,Urban,6,133.7025452,24.72805737,Dry,74.97938406,39.361335,140,Foggy,No,Shiremanstown
47627,34.23352959,1.762429723,45.82676339,65.82400379,Urban,4,71.40021709,65.65489904,Dry,82.45466415,42.14259579,81,Rainy,Ongoing,Pomeroy
33209,59.5419922,1.666993845,42.45379771,45.27878251,Urban,8,120.5826759,45.75423016,Wet or damp,75.74794917,46.03568634,185,Rainy,No,Eureka Mill
25955,60.07644353,1.312531556,67.79900933,96.81228766,Urban,3,140.0739439,66.08569579,Wet or damp,80.67749424,80.12634981,44,Snowy,No,Sea Breeze
27030,53.04334274,1.58232016,55.91816309,97.17128187,Urban,9,96.69709246,31.28516728,Dry,75.11034678,63.57777077,167,Clear,No,Bangs
20121,55.93220922,1.155957112,50.98538243,41.46084486,Urban,3,152.023078,18.07929047,Dry,95.60469215,37.70889306,158,Snowy,Ongoing,Wilton Center
12675,42.98513064,1.140816686,84.03616351,69.87584393,Urban,7,83.13137933,30.73986819,Wet or damp,92.01617948,81.33184665,182,Clear,No,Foxfire
14344,61.76272813,1.459615236,87.17594747,42.81727722,Urban,1,83.24255723,45.92354422,Dry,72.58772075,78.75956153,72,Snowy,Ongoing,Rankin
34896,34.46464296,1.450335978,61.02583469,96.18269278,Urban,6,97.36932505,69.07071574,Dry,81.17000803,79.8909204,34,Snowy,No,Clancy
41414,45.23573557,1.689408932,86.06011704,97.15283356,Urban,8,71.20048164,54.78901599,Dry,81.62584917,52.37488071,40,Cloudy,Ongoing,Osburn
9942,49.94240223,1.358218892,53.38360217,93.24890466,Urban,9,151.4132469,43.17031438,Wet or damp,86.17727393,55.84016286,164,Cloudy,No,Teaticket
37724,43.4002026,1.631776861,46.61856845,54.34944358,Urban,5,72.20911395,46.68915367,Dry,78.73768423,83.55114281,88,Foggy,Ongoing,Point MacKenzie
22958,57.97821852,2.043740925,66.80094349,70.53896234,Urban,7,105.0217884,41.99000772,Wet or damp,87.36420515,63.66778337,61,Cloudy,Ongoing,Hanley Hills
54298,39.5255422,1.315475782,45.27191312,51.70984449,Urban,4,146.4901203,50.08131875,Dry,96.24944247,84.35788895,141,Clear,Ongoing,Trainer
59066,57.01555405,2.083706653,82.44220139,93.19979619,Urban,4,166.0102544,37.58828557,Wet or damp,87.24310449,66.66592256,77,Clear,No,Shawsville
26955,36.35766762,2.162530366,63.11858137,76.54402189,Urban,7,94.30101367,47.86075562,Wet or damp,71.24259034,38.79985378,183,Foggy,Ongoing,Swedeland
48615,43.84663978,2.202629409,60.97297276,86.02785463,Urban,0,64.53185747,53.79173023,Dry,87.75701274,86.01030877,146,Clear,No,Black Earth
54262,61.52478095,1.900458943,59.74400888,74.37168578,Urban,2,75.18322702,67.50105417,Wet or damp,78.80582356,72.42002938,151,Rainy,Yes,Pinebluff
44607,36.22791494,1.116201728,45.43925003,67.3795307,Urban,5,63.6495388,18.16872185,Dry,80.3183335,75.41468074,193,Rainy,No,Merritt Park
50260,26.94762227,1.512410685,89.77226372,79.37769011,Urban,0,100.9472766,17.16764523,Dry,75.27515222,64.16110429,93,Foggy,Ongoing,Ridgely
12214,49.68915682,1.256697113,75.85118115,56.16803683,Urban,5,96.90155815,25.75737485,Wet or damp,96.12544791,64.43134113,71,Cloudy,Yes,Royal Palm Estates
33085,63.59398967,2.280021478,47.88819014,81.69477872,Urban,5,131.2858636,47.09029833,Dry,80.07502199,83.73596963,69,Foggy,Yes,Quail Creek
24345,57.94395996,2.063724917,71.59856933,78.0075705,Urban,0,83.778453,64.39402579,Dry,82.56876591,63.42598378,136,Snowy,No,Fairview-Ferndale
11922,57.85292319,1.835089128,55.16289504,93.33589904,Urban,7,104.6414994,17.68844437,Wet or damp,86.50421652,73.62516392,165,Snowy,No,Hawi
51236,31.43336082,1.212544767,74.16695414,82.11672689,Urban,1,80.79174594,65.37076141,Dry,70.40033108,58.66231339,43,Snowy,Yes,Grapeland
17369,60.05187705,1.496540409,85.84578256,74.70039595,Urban,5,126.3226082,53.86980257,Dry,81.34026814,56.80001101,68,Cloudy,No,Steep Falls
40089,61.85211813,1.893838923,37.42280423,90.55629416,Urban,7,167.5180658,22.26539037,Dry,84.93292309,47.73472472,187,Cloudy,No,Pine Bush
25995,38.67320075,2.026660742,54.01353442,62.25854511,Urban,4,140.2931256,59.44965429,Wet or damp,95.54464945,72.28062117,52,Foggy,Ongoing,Choteau
19013,48.54485527,2.026490833,45.16774621,61.58487274,Urban,1,151.0018108,32.86227361,Dry,90.17038598,65.57850097,76,Cloudy,Ongoing,Shannon
17028,54.078485,1.297348261,84.197331,71.0038791,Urban,9,125.0325876,35.36259752,Dry,77.99708584,84.43636087,71,Rainy,No,Luis M. Cintrón
9121,42.78427041,1.819513423,61.38949071,61.89469124,Urban,2,153.6726943,34.40928397,Dry,83.93513125,64.90989448,157,Foggy,No,Kenvil
44709,37.05443607,1.85678025,41.52776037,40.02240056,Urban,1,111.491348,43.88814432,Wet or damp,84.55773966,61.18364642,61,Rainy,Ongoing,Doe Valley
15905,26.64426242,1.967251744,33.69241243,87.38874557,Urban,6,61.66533181,20.70026811,Wet or damp,72.28515774,43.9932245,109,Snowy,Yes,Pagosa Springs
23371,34.61809712,1.735626892,68.93363109,88.31227035,Urban,9,174.0776104,16.87765126,Dry,90.0519338,39.38093727,187,Foggy,Yes,Crosbyton
13725,27.77041463,2.059378658,70.54076882,88.02649632,Urban,8,154.2938309,17.32701279,Dry,90.91750898,62.02790041,57,Rainy,Yes,Ordway
21950,26.85678494,1.847283479,54.26780065,40.5010916,Urban,6,177.1959848,59.34203099,Dry,91.51571445,80.89983271,146,Cloudy,Ongoing,Langley
8323,32.64958404,1.804623885,79.4034397,55.60883564,Urban,5,173.738099,27.05790751,Dry,74.10854309,88.12954851,127,Foggy,Yes,Home
22720,63.19690689,1.160064705,40.64415147,74.79972273,Urban,1,61.65334654,35.3668734,Dry,93.1953743,48.05020571,33,Clear,No,Audubon Park
34362,44.94672185,1.238778327,43.71401908,72.1946526,Urban,4,179.3254156,20.16727524,Dry,99.33617309,56.88914842,113,Snowy,Yes,Homer City
30861,28.20952626,1.685994958,32.53601601,94.24054318,Urban,1,73.19217628,18.2467773,Dry,93.26132233,85.48501003,141,Foggy,Yes,Romney
10181,26.3267011,1.197027484,43.35906255,46.62048032,Urban,0,169.7190835,66.85721512,Wet or damp,91.11167848,57.28084661,165,Cloudy,Yes,Lucasville
59531,46.19054459,1.566033689,85.19178349,49.82723524,Urban,9,175.5785894,53.68275934,Dry,75.44552758,56.05584871,129,Snowy,No,Eddington
35434,28.65324271,1.413236079,35.55681996,49.17359036,Urban,7,163.5369185,23.25865597,Dry,83.42761892,73.1163004,43,Snowy,Yes,Fern Acres
21961,26.86676235,1.385036213,53.54521618,97.41405984,Urban,4,165.3051568,42.43529877,Dry,96.72175347,45.23257824,171,Cloudy,Ongoing,Tryon
48901,31.95587618,1.259964963,60.26893805,69.98795337,Urban,0,158.1145847,16.23415692,Dry,88.97139333,51.00600537,39,Cloudy,No,Mountain Village
50592,60.31629958,1.614711398,76.55562575,63.81923683,Urban,3,82.54186867,57.53332312,Dry,80.71562208,41.24958266,105,Foggy,No,Watkins Glen
15953,28.85336427,1.129248768,31.87675599,57.8541769,Urban,5,108.6674264,35.40942543,Dry,89.25865866,82.18078391,74,Cloudy,Yes,Berry College
58884,53.09003,1.341746538,70.3721978,50.18110289,Urban,3,90.80334424,68.27224188,Dry,81.73661556,40.60276746,185,Foggy,Ongoing,Rock Creek
17944,37.52620164,1.478093058,49.71932172,48.1129107,Urban,2,161.2669813,29.15365493,Dry,91.97049044,70.17226894,186,Snowy,Yes,Kalida
47335,37.5679307,2.189320913,32.14135586,64.5658681,Urban,7,136.1022091,23.4891276,Wet or damp,91.21634196,58.55135475,99,Rainy,No,Fairforest
11588,45.60994554,1.640419866,31.49481342,47.07284174,Urban,0,114.7857137,52.12930422,Dry,85.23185625,36.96821379,142,Rainy,Yes,Hagerstown
47824,55.47153771,1.514827778,66.73564301,52.34078968,Urban,7,151.1826847,40.85902189,Dry,84.23179461,73.84441549,180,Foggy,No,Rosebud
27497,63.72326622,1.637953328,71.01499621,95.66040292,Urban,6,115.0056728,20.73810224,Dry,91.19583554,52.47917728,54,Foggy,Ongoing,Meridian Hills
36401,28.19185782,1.637737203,46.93977537,55.88494022,Urban,2,69.26543346,37.44663164,Dry,91.86176313,59.0316026,53,Foggy,Yes,Horton
32850,28.68719633,1.330181265,75.58072506,61.39485176,Urban,1,159.6786586,26.02724216,Dry,73.99914539,71.02964167,39,Rainy,Ongoing,Duenweg
30861,47.77553608,1.965868147,60.37100338,79.63039222,Urban,4,160.51508,25.55652818,Wet or damp,78.79145162,62.07262603,93,Foggy,Yes,Schuylerville
8878,34.20103204,2.258616826,44.87971014,58.47853813,Urban,7,82.75770731,48.25990878,Dry,83.18914552,85.3939182,35,Foggy,Ongoing,Hale Center
36073,25.48351786,2.1077658,52.06764902,42.93993441,Urban,0,167.8542774,40.47428244,Dry,86.44697384,78.27139265,183,Foggy,Ongoing,Mazomanie
41516,63.94284195,1.608298891,45.35248292,84.15568856,Urban,2,120.9779948,65.73352409,Wet or damp,95.42489563,43.77525153,103,Clear,No,Napavine
54791,39.60830385,1.905124351,47.25949776,51.06417493,Urban,9,140.8459335,54.03887816,Dry,84.57994339,67.45034139,185,Clear,Yes,Romancoke
44753,50.06670359,1.202913308,60.60002026,51.66464198,Urban,7,128.9158514,25.59108369,Dry,70.19196676,60.47686346,161,Rainy,Yes,Arcade
24164,51.35152408,2.071105435,79.66876439,74.07931205,Urban,7,170.6602097,60.99249195,Dry,73.86903074,83.15146435,197,Cloudy,No,Tallaboa Alta
24117,50.19273298,1.996379123,86.15496206,80.61168597,Urban,9,93.04666937,25.60532105,Dry,93.86639684,50.80144265,118,Cloudy,Ongoing,Cheswick
35380,30.8501333,1.879405252,44.92205719,42.66895299,Urban,8,113.8512645,23.04055484,Dry,88.85206459,68.65250213,34,Clear,No,Brookston
51865,31.90028066,1.373915577,73.99696876,75.13854013,Urban,9,142.1331063,22.6750357,Dry,92.62795515,79.27322997,168,Foggy,No,Cienegas Terrace
49963,53.2404421,1.684139949,38.90351892,62.23675963,Urban,3,129.4415597,22.90071244,Dry,98.86853903,35.90647453,56,Clear,Yes,Kettle Falls
43643,34.9228778,1.194443842,65.64646118,82.72599122,Urban,0,144.2599122,56.10729058,Dry,75.06070944,62.84808394,150,Snowy,Ongoing,Hertford
51400,46.45563787,1.661567636,46.19885493,63.29412877,Urban,2,101.387148,50.42429824,Dry,80.4434195,75.09961036,148,Rainy,No,Glen Gardner
45366,49.24878014,2.145901865,34.43651311,66.38260936,Urban,8,130.2240568,61.2140765,Dry,92.39696872,48.0822525,140,Rainy,Yes,De Kalb
36770,62.46773944,2.199048214,80.48067942,81.76926134,Urban,4,109.9672811,46.60761797,Dry,85.24378365,43.80408506,31,Clear,Ongoing,Sedgwick
53604,29.21587344,1.862818572,57.08772586,50.4376217,Urban,2,176.1709115,20.53364459,Dry,91.219422,57.90775878,48,Cloudy,No,Carrier Mills
46656,63.66229035,1.289215789,59.15142311,52.88536797,Urban,6,133.3976853,52.96270006,Dry,85.77566513,85.97016767,77,Foggy,Ongoing,Port Norris
49345,61.40784915,1.981659312,57.01107279,79.68253638,Urban,5,154.8845024,43.78531843,Dry,76.99393999,58.65593547,144,Rainy,No,Crothersville
8062,61.10314123,1.999937853,81.82312704,83.01190181,Urban,4,138.1416815,37.02251969,Dry,70.1391796,35.46956874,101,Snowy,Yes,Cave Junction
29003,37.44598176,1.235155607,30.33712849,61.0706655,Urban,6,114.9587682,54.01560614,Dry,88.22593072,74.03457379,158,Cloudy,Ongoing,Crownsville
27356,39.387857,1.486372627,88.87759103,71.80813498,Urban,3,157.6809374,53.27177916,Dry,91.9414851,59.0645418,154,Foggy,Ongoing,Congress
59046,43.30476488,2.168311941,60.98254208,74.06050877,Urban,1,176.5930223,29.40574585,Wet or damp,70.02152984,49.58074986,136,Clear,Ongoing,Grand Marais
56269,51.51537074,1.165488683,30.64993825,65.47667752,Urban,3,96.88064638,29.25314272,Dry,84.52938571,51.17649569,92,Clear,Yes,Horse Shoe
9357,48.25263095,1.810619267,45.20486894,87.50532819,Urban,1,121.933002,29.31597313,Dry,92.84938715,35.53540061,42,Foggy,Yes,Angola on the Lake
56994,36.13010142,2.264021576,49.2045101,69.32520393,Urban,2,77.27437704,44.10002234,Dry,85.38928084,81.74564721,106,Rainy,Ongoing,Lluveras
44302,34.34532216,1.792951034,30.67584359,67.83735858,Urban,1,95.11537333,65.53974612,Dry,80.95672434,57.5662043,164,Foggy,Yes,Fannett
46353,48.58195963,1.445443771,65.44592281,95.45160384,Urban,7,135.9194536,26.99650704,Dry,87.07602786,55.50183753,92,Clear,Yes,Searles Valley
10344,34.51035769,2.291956734,74.33194262,52.60748334,Urban,7,145.2657506,55.62736227,Dry,90.71862669,67.69665405,73,Cloudy,No,Ellaville
48896,45.42442891,1.890608104,63.17807143,47.25211305,Urban,4,153.311539,64.07826291,Dry,78.95839547,54.640767,70,Cloudy,No,Loveland Park
35243,56.44560173,1.289939654,76.0645598,83.20188671,Urban,2,142.0265102,64.66134424,Dry,71.7745284,60.24709757,192,Rainy,No,Zilwaukee
36402,25.13764444,2.002137481,49.86808723,76.9266643,Urban,8,73.14425128,36.49694195,Wet or damp,85.84057791,36.20323266,100,Foggy,Yes,Temelec
17690,28.23910528,1.780592088,52.7701753,70.24435482,Urban,1,69.77616355,61.47251497,Dry,75.26625169,69.73163525,157,Snowy,No,Thorp
46945,60.31614097,1.119280145,36.21006145,59.00718015,Urban,9,178.0570738,27.12576602,Dry,97.60056946,37.01051377,142,Rainy,Ongoing,Port Carbon
24880,33.23581095,1.568347225,75.91956938,89.09761663,Urban,5,164.5450516,63.06671808,Dry,74.39976981,70.51254095,128,Clear,Yes,Walker Valley
55375,46.79558669,1.219961371,69.51810352,62.05355604,Urban,7,96.56526377,63.15230456,Dry,80.52357163,87.93088034,65,Foggy,Yes,Rockwell Place
37462,28.37229365,2.208498585,32.99902767,85.43150111,Urban,0,137.5205152,62.42808621,Dry,90.72131338,36.04600265,46,Cloudy,Yes,Bunker Hill
19698,37.91429747,1.369583995,44.41680508,86.13620072,Urban,8,178.5953743,47.65710422,Dry,79.18616425,63.1063744,103,Cloudy,No,Foxcliff Estates
40594,63.61588671,1.746755716,88.19026707,54.27370425,Urban,7,98.10231922,47.48110091,Dry,93.44512942,48.61551477,95,Foggy,Yes,Vienna Bend
29727,42.74206163,1.102933953,80.41542422,54.78207989,Urban,5,152.0796548,65.43155466,Dry,70.28722565,66.66751747,186,Cloudy,Ongoing,Teutopolis
21706,60.0860965,2.251061022,71.89171001,53.64404088,Urban,9,155.3337286,34.0827605,Wet or damp,79.9711545,38.86794019,185,Clear,Yes,Inglis
56538,56.1781381,2.111707222,64.09557248,82.75349217,Urban,7,168.5800518,62.38640382,Dry,71.92478573,72.0150307,76,Snowy,Ongoing,Gilbert
11240,64.4615334,1.646439662,66.51827855,85.41090444,Urban,8,160.6133329,34.47674654,Dry,87.48459639,63.65862292,184,Cloudy,Yes,Tekamah
26527,34.89493926,1.330688849,87.5346231,70.68264653,Urban,2,93.60330722,24.44833146,Dry,84.97170456,56.64686056,197,Rainy,Yes,Island Heights
37436,55.42549579,1.681924058,75.17957679,62.21054815,Urban,4,70.15460932,37.56925796,Dry,85.26263204,76.72971903,49,Snowy,No,New Hartford Center
26820,30.59276225,1.258666303,83.13916154,79.33004734,Urban,0,74.83096581,26.22953124,Dry,89.08227348,72.3510549,53,Cloudy,No,Purvis
34672,41.88078304,1.962291283,64.32042455,80.21495915,Urban,0,155.5792576,35.66108398,Wet or damp,95.65315823,67.45279279,78,Rainy,No,Painted Post
14841,59.22331988,1.263578842,57.3196892,76.69529739,Urban,9,87.32847427,22.4349426,Dry,71.95766092,88.6032929,38,Clear,Ongoing,Arden on the Severn
23535,59.15008856,2.000144611,75.72612608,41.22484716,Urban,0,155.7164641,44.38569496,Dry,76.91764682,47.72501466,46,Clear,Ongoing,Morrisonville
54797,30.02080683,2.03990686,54.9402856,81.29859435,Urban,0,154.7176585,49.846992,Dry,94.26205453,49.94628357,95,Cloudy,Yes,Baird
35613,57.20839308,1.403914111,42.81400591,43.8377557,Urban,3,102.9384938,20.11204784,Dry,72.59298353,70.84959674,104,Clear,No,Bull Shoals
42600,31.59452332,2.042650208,41.44786405,55.40103816,Urban,8,74.55890382,39.88965834,Dry,99.1326964,78.25807021,172,Rainy,Ongoing,Wacousta
35446,63.35049933,1.676121406,34.18617897,48.06881231,Urban,1,163.8312839,36.44190401,Dry,83.76113019,67.15106251,187,Snowy,Yes,Orchard Hills
17113,31.54685951,1.740020149,74.55662156,47.5281514,Urban,5,156.3930845,56.87662838,Dry,99.92171193,45.29261429,131,Rainy,Ongoing,Santa Nella
30445,44.1325645,2.214428465,69.41820273,78.13738526,Urban,7,138.1122903,47.90527311,Wet or damp,84.69657638,85.51567891,41,Snowy,Ongoing,Mokuleia
57207,38.84223242,2.093929368,60.98524922,96.9320799,Urban,2,76.43064222,35.75659216,Dry,82.69957751,60.08354596,187,Rainy,Yes,Howard City
51854,28.13107294,2.284002622,45.70153255,54.90614758,Urban,8,131.5717458,30.66565899,Dry,83.97145585,76.60567805,187,Snowy,Ongoing,La Luz
38981,41.10553211,2.158283552,65.13590326,84.21382532,Urban,3,151.2157943,28.85954116,Dry,76.9845644,88.47423368,44,Foggy,Yes,Ashaway
11711,32.01095149,1.215980327,44.13114808,61.04410689,Urban,3,103.4347004,42.08841336,Dry,92.50930028,66.36307243,190,Clear,Ongoing,Clintondale
36772,50.59542368,1.580519268,69.7318997,95.32128839,Urban,1,74.23002908,19.27378572,Dry,90.72273356,76.44924988,57,Foggy,Ongoing,Woodside East
54608,61.74509564,2.013211414,36.29075928,92.38401582,Urban,9,68.79526933,38.41339761,Dry,80.23454032,45.17241955,165,Cloudy,Yes,Mannington
21723,57.80923084,1.717827717,39.16821338,43.57721417,Urban,6,165.1440167,34.5830552,Dry,96.92881348,79.65046703,39,Cloudy,Ongoing,Noel
24125,55.07999506,1.877079841,37.6652882,48.9075225,Urban,7,78.68649042,41.85624861,Dry,81.16945503,40.17573689,136,Snowy,Ongoing,Kaibito
8163,38.72299751,1.293612551,31.22414607,72.36984729,Urban,0,76.69254076,53.60926471,Dry,76.94908801,62.37936846,199,Cloudy,Ongoing,Greenup
32001,36.97970816,1.341724932,77.64587485,53.82836051,Urban,7,109.9099499,48.14332834,Dry,95.35632497,53.18449974,58,Foggy,Ongoing,Plentywood
13878,56.39131082,1.231581778,67.5406439,65.31646372,Urban,5,95.17741172,38.61966916,Dry,81.72490848,39.85880376,92,Foggy,Ongoing,Gower
55198,37.81368915,2.023283389,80.54936952,64.84138454,Urban,5,121.3377263,69.54328582,Dry,88.34706006,86.94862093,98,Foggy,Yes,Elizabeth Lake
52534,50.35090768,2.010569453,34.85628946,55.98448943,Urban,6,61.45197199,55.23372909,Dry,98.26775818,44.09549087,33,Rainy,Ongoing,Ko Olina
16202,48.95749646,1.156013091,45.52855342,88.07644858,Urban,9,125.3161927,62.47068811,Dry,78.70282476,78.64210453,132,Cloudy,Yes,Hughes Springs
56886,64.99954663,1.801988537,42.1887298,46.40824632,Urban,3,165.9343414,15.92836501,Dry,74.33496968,84.16809238,48,Rainy,No,Bryson City
57358,63.21342263,1.877446432,73.87473711,79.8074104,Urban,2,100.6575179,62.40222874,Dry,92.79962313,46.02965673,100,Foggy,Ongoing,Captains Cove
27903,37.89556717,1.142652073,60.5870121,93.46738994,Urban,9,156.9400706,39.23401885,Dry,90.49928847,38.6752509,184,Foggy,Ongoing,Mikes
35953,41.81196085,2.138434344,51.20018686,98.72088845,Urban,0,177.2706379,15.99459111,Dry,89.45552647,42.74578939,60,Rainy,Yes,Flomaton
30403,36.56126316,2.187209887,33.79446039,89.60391105,Urban,8,61.10867257,31.01870998,Dry,90.31573646,85.61107224,135,Clear,Yes,Braham
22697,59.10958256,1.554255151,72.63426164,73.93049125,Urban,8,153.7611431,53.51681743,Dry,75.1544757,46.44586307,195,Rainy,Yes,Hollis
41108,28.24485276,1.592640676,54.11772065,69.41156679,Urban,7,125.9398029,34.61012518,Dry,73.18773814,89.77856774,181,Rainy,Yes,La Huerta
25753,45.88601007,1.807811092,77.87400325,81.68726228,Urban,6,143.9725257,37.57224625,Dry,89.77168648,48.58328131,157,Rainy,No,Sylvan Lake
40742,27.40249744,2.058266797,54.47106664,69.67633552,Urban,4,97.31790003,51.71658446,Dry,83.69632245,58.83984748,191,Snowy,No,Surrey
20897,40.37667922,1.462675258,53.00251444,90.38493613,Urban,4,163.1218581,67.77541129,Dry,83.89404047,77.1594384,197,Foggy,Ongoing,Fránquez
26125,41.49961288,1.597673976,70.1631327,98.68542225,Urban,3,156.5730053,40.88679618,Dry,93.23655081,89.78903177,98,Cloudy,No,Catlettsburg
48531,55.92115105,2.090343075,55.69120378,40.15938373,Urban,5,91.00037203,32.44348261,Dry,70.54094933,47.73886577,189,Rainy,Ongoing,Danbury
42388,50.64705604,1.952868728,59.28337092,98.83939812,Urban,0,126.0054862,23.12616161,Dry,71.28802476,75.9166869,46,Snowy,Yes,Descanso
22022,37.2010694,1.474597876,52.95216475,52.87621103,Urban,0,149.1953681,23.98943473,Dry,98.2045294,55.01075729,183,Clear,Yes,Holliday
42002,63.85724055,2.178365166,60.90304665,55.31829988,Urban,0,98.58544569,34.580732,Dry,94.42205931,55.5420838,52,Snowy,Yes,Pine Island Center
10344,39.70748237,1.470821775,58.56419749,86.7516563,Urban,7,150.3438784,39.58165322,Dry,79.67226835,63.16688068,99,Rainy,No,Grand Canyon Village
9774,37.47966083,1.692375844,76.66989358,60.88155113,Urban,0,131.3950486,50.8487038,Dry,95.88857666,40.62208607,118,Clear,No,Tsaile
36793,34.84692563,1.897802413,58.10046026,76.65337745,Urban,2,143.5084455,24.11879187,Dry,92.97944627,72.1374434,132,Snowy,Ongoing,South Palm Beach
